Latitude (decimal degrees):	49.445
Longitude (decimal degrees):	11.859
Elevation (m):	379
Radiation database:	PVGIS-SARAH3


Slope: 30 deg. 
Azimuth: 90 deg. 
Nominal power of the PV system (c-Si) (kWp):	106.8
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20231023:1010,24442.25,295.58,28.4,13.71,1.86,0.0
20231023:1110,18419.8,221.0,29.14,14.84,2.21,0.0
20231023:1210,36880.18,426.91,27.06,15.43,2.21,0.0
20231023:1310,20949.89,247.96,22.44,15.62,2.34,0.0
20231023:1410,2585.63,43.52,15.8,15.38,2.34,0.0
20231023:1510,18278.82,216.94,7.71,14.57,2.0,0.0
20231023:1610,0.0,0.0,0.0,13.52,2.28,0.0
20231023:1710,0.0,0.0,0.0,12.99,2.41,0.0
20231023:1810,0.0,0.0,0.0,12.15,2.41,0.0
20231023:1910,0.0,0.0,0.0,11.15,2.55,0.0
20231023:2010,0.0,0.0,0.0,10.8,2.28,0.0
20231023:2110,0.0,0.0,0.0,10.76,1.79,0.0
20231023:2210,0.0,0.0,0.0,10.29,2.0,0.0
20231023:2310,0.0,0.0,0.0,9.88,2.0,0.0
20231024:0010,0.0,0.0,0.0,9.7,2.14,0.0
20231024:0110,0.0,0.0,0.0,9.52,2.14,0.0
20231024:0210,0.0,0.0,0.0,9.33,2.0,0.0
20231024:0310,0.0,0.0,0.0,9.08,2.0,0.0
20231024:0410,0.0,0.0,0.0,8.82,1.86,0.0
20231024:0510,0.0,0.0,0.0,8.64,1.86,0.0
20231024:0610,68.35,7.24,2.83,8.59,1.72,0.0
20231024:0710,3201.86,49.78,11.46,8.68,1.03,0.0
20231024:0810,3097.2,48.87,18.9,10.32,0.76,0.0
20231024:0910,4644.73,67.16,24.62,11.61,0.97,0.0
20231024:1010,4137.43,61.49,28.05,12.3,0.9,0.0
20231024:1110,2307.95,39.73,28.79,12.94,0.55,0.0
20231024:1210,5350.68,75.68,26.71,13.02,0.62,0.0
20231024:1310,3568.19,54.87,22.11,12.52,1.1,0.0
20231024:1410,878.96,20.81,15.49,12.32,1.38,0.0
20231024:1510,1359.56,27.43,7.41,12.04,1.45,0.0
20231024:1610,0.0,0.0,0.0,11.68,1.52,0.0
20231024:1710,0.0,0.0,0.0,11.43,1.45,0.0
20231024:1810,0.0,0.0,0.0,11.18,1.52,0.0
20231024:1910,0.0,0.0,0.0,10.51,1.45,0.0
20231024:2010,0.0,0.0,0.0,10.41,1.66,0.0
20231024:2110,0.0,0.0,0.0,10.41,1.93,0.0
20231024:2210,0.0,0.0,0.0,10.5,2.07,0.0
20231024:2310,0.0,0.0,0.0,10.47,2.0,0.0
20231025:0010,0.0,0.0,0.0,10.28,2.0,0.0
20231025:0110,0.0,0.0,0.0,10.1,1.79,0.0
20231025:0210,0.0,0.0,0.0,9.92,1.38,0.0
20231025:0310,0.0,0.0,0.0,9.66,1.31,0.0
20231025:0410,0.0,0.0,0.0,9.41,1.24,0.0
20231025:0510,0.0,0.0,0.0,9.13,0.76,0.0
20231025:0610,305.45,11.77,2.58,8.88,0.62,0.0
20231025:0710,5419.03,75.12,11.18,8.75,1.1,0.0
20231025:0810,9299.08,117.66,18.6,8.93,1.52,0.0
20231025:0910,14639.08,178.4,24.29,9.82,1.93,0.0
20231025:1010,19755.86,234.41,27.71,11.19,2.34,0.0
20231025:1110,27189.14,316.02,28.44,12.67,2.69,0.0
20231025:1210,18110.08,215.88,26.37,14.07,2.97,0.0
20231025:1310,15007.54,181.98,21.78,14.42,3.24,0.0
20231025:1410,3382.36,52.97,15.17,14.4,3.45,0.0
20231025:1510,16905.37,201.02,7.12,13.65,2.69,0.0
20231025:1610,0.0,0.0,0.0,12.81,2.55,0.0
20231025:1710,0.0,0.0,0.0,11.93,2.9,0.0
20231025:1810,0.0,0.0,0.0,11.01,3.72,0.0
20231025:1910,0.0,0.0,0.0,11.18,3.59,0.0
20231025:2010,0.0,0.0,0.0,11.12,3.79,0.0
20231025:2110,0.0,0.0,0.0,11.0,3.93,0.0
20231025:2210,0.0,0.0,0.0,10.87,4.55,0.0
20231025:2310,0.0,0.0,0.0,10.79,5.1,0.0
20231026:0010,0.0,0.0,0.0,10.57,5.1,0.0
20231026:0110,0.0,0.0,0.0,10.39,5.17,0.0
20231026:0210,0.0,0.0,0.0,10.27,4.83,0.0
20231026:0310,0.0,0.0,0.0,10.27,4.41,0.0
20231026:0410,0.0,0.0,0.0,10.24,4.07,0.0
20231026:0510,0.0,0.0,0.0,10.12,3.79,0.0
20231026:0610,0.0,1.81,2.32,9.95,3.45,0.0
20231026:0710,4116.07,60.64,10.91,10.22,3.1,0.0
20231026:0810,5231.06,73.31,18.3,10.33,3.38,0.0
20231026:0910,15495.61,191.22,23.97,11.12,4.28,0.0
20231026:1010,15354.64,184.4,27.38,11.54,3.93,0.0
20231026:1110,19712.08,231.89,28.09,12.16,3.52,0.0
20231026:1210,7498.43,99.33,26.03,12.6,3.38,0.0
20231026:1310,9130.33,117.22,21.45,12.07,1.93,0.0
20231026:1410,1801.72,33.11,14.87,11.27,1.45,0.0
20231026:1510,564.97,16.08,6.83,11.23,1.52,0.0
20231026:1610,0.0,0.0,0.0,10.98,1.66,0.0
20231026:1710,0.0,0.0,0.0,11.08,1.93,0.0
20231026:1810,0.0,0.0,0.0,11.26,2.48,0.0
20231026:1910,0.0,0.0,0.0,10.85,1.86,0.0
20231026:2010,0.0,0.0,0.0,10.63,2.0,0.0
20231026:2110,0.0,0.0,0.0,10.44,2.0,0.0
20231026:2210,0.0,0.0,0.0,10.3,1.79,0.0
20231026:2310,0.0,0.0,0.0,10.19,1.45,0.0
20231027:0010,0.0,0.0,0.0,9.96,1.1,0.0
20231027:0110,0.0,0.0,0.0,9.67,0.97,0.0
20231027:0210,0.0,0.0,0.0,9.49,0.9,0.0
20231027:0310,0.0,0.0,0.0,9.41,0.9,0.0
20231027:0410,0.0,0.0,0.0,9.31,0.83,0.0
20231027:0510,0.0,0.0,0.0,9.15,0.83,0.0
20231027:0610,0.0,3.62,2.06,8.97,1.03,0.0
20231027:0710,2291.93,38.92,10.63,9.02,1.79,0.0
20231027:0810,5250.29,73.31,18.0,9.32,2.14,0.0
20231027:0910,9334.32,118.25,23.66,9.63,2.14,0.0
20231027:1010,2816.32,45.41,27.04,10.0,2.34,0.0
20231027:1110,4936.3,70.0,27.75,10.23,2.55,0.0
20231027:1210,3866.16,57.7,25.69,10.16,4.55,0.0
20231027:1310,3704.89,55.81,21.13,10.14,5.52,0.0
20231027:1410,4351.03,63.38,14.57,10.64,4.41,0.0
20231027:1510,23044.24,261.99,6.54,10.27,5.17,0.0
20231027:1610,0.0,0.0,0.0,9.81,3.93,0.0
20231027:1710,0.0,0.0,0.0,9.47,3.24,0.0
20231027:1810,0.0,0.0,0.0,9.21,2.76,0.0
20231027:1910,0.0,0.0,0.0,9.31,3.24,0.0
20231027:2010,0.0,0.0,0.0,9.4,2.83,0.0
20231027:2110,0.0,0.0,0.0,9.09,2.69,0.0
20231027:2210,0.0,0.0,0.0,8.61,2.62,0.0
20231027:2310,0.0,0.0,0.0,8.42,2.41,0.0
20231028:0010,0.0,0.0,0.0,8.19,2.48,0.0
20231028:0110,0.0,0.0,0.0,8.33,2.9,0.0
20231028:0210,0.0,0.0,0.0,8.51,3.24,0.0
20231028:0310,0.0,0.0,0.0,8.69,3.66,0.0
20231028:0410,0.0,0.0,0.0,8.59,3.86,0.0
20231028:0510,0.0,0.0,0.0,8.56,3.66,0.0
20231028:0610,28.84,6.34,1.8,8.31,3.03,0.0
20231028:0710,4787.84,67.88,10.36,8.7,3.38,0.0
20231028:0810,9123.92,115.85,17.71,9.6,2.83,0.0
20231028:0910,12067.33,148.93,23.34,10.67,3.59,0.0
20231028:1010,21606.71,257.99,26.71,11.7,3.59,0.0
20231028:1110,33609.96,387.86,27.42,12.62,4.62,0.0
20231028:1210,8281.27,107.84,25.36,12.63,4.62,0.0
20231028:1310,24763.72,285.16,20.81,12.65,3.1,0.0
20231028:1410,10353.19,130.36,14.27,12.82,2.48,0.0
20231028:1510,171.95,9.46,6.26,12.46,2.48,0.0
20231028:1610,0.0,0.0,0.0,11.16,2.55,0.0
20231028:1710,0.0,0.0,0.0,10.56,2.55,0.0
20231028:1810,0.0,0.0,0.0,9.93,2.28,0.0
20231028:1910,0.0,0.0,0.0,9.68,2.83,0.0
20231028:2010,0.0,0.0,0.0,9.8,2.48,0.0
20231028:2110,0.0,0.0,0.0,9.69,2.34,0.0
20231028:2210,0.0,0.0,0.0,9.37,2.41,0.0
20231028:2310,0.0,0.0,0.0,9.17,2.48,0.0
20231029:0010,0.0,0.0,0.0,9.42,2.62,0.0
20231029:0110,0.0,0.0,0.0,9.56,2.83,0.0
20231029:0210,0.0,0.0,0.0,9.3,3.03,0.0
20231029:0310,0.0,0.0,0.0,9.22,3.17,0.0
20231029:0410,0.0,0.0,0.0,9.22,3.38,0.0
20231029:0510,0.0,0.0,0.0,9.2,3.45,0.0
20231029:0610,0.0,4.53,1.54,9.11,3.38,0.0
20231029:0710,4156.66,60.64,10.08,8.2,2.83,0.0
20231029:0810,6807.43,90.51,17.41,9.28,2.83,0.0
20231029:0910,11580.32,143.79,23.02,11.0,2.83,0.0
20231029:1010,23756.59,300.66,26.38,12.94,2.48,0.0
20231029:1110,21984.78,260.57,27.08,14.11,2.14,0.0
20231029:1210,12987.95,161.02,25.03,14.65,1.93,0.0
20231029:1310,11588.87,145.64,20.5,14.8,1.66,0.0
20231029:1410,4818.82,69.89,13.97,14.63,1.86,0.0
20231029:1510,13118.24,160.97,5.98,14.15,2.41,0.0
20231029:1610,0.0,0.0,0.0,13.24,2.83,0.0
20231029:1710,0.0,0.0,0.0,12.74,3.17,0.0
20231029:1810,0.0,0.0,0.0,12.71,3.24,0.0
20231029:1910,0.0,0.0,0.0,12.33,2.34,0.0
20231029:2010,0.0,0.0,0.0,11.91,2.21,0.0
20231029:2110,0.0,0.0,0.0,11.93,2.07,0.0
20231029:2210,0.0,0.0,0.0,11.62,2.28,0.0
20231029:2310,0.0,0.0,0.0,11.36,1.79,0.0
20231030:0010,0.0,0.0,0.0,10.96,1.45,0.0
20231030:0110,0.0,0.0,0.0,9.96,1.59,0.0
20231030:0210,0.0,0.0,0.0,9.35,1.72,0.0
20231030:0310,0.0,0.0,0.0,8.72,1.86,0.0
20231030:0410,0.0,0.0,0.0,8.18,1.72,0.0
20231030:0510,0.0,0.0,0.0,7.88,1.72,0.0
20231030:0610,0.0,0.0,0.0,7.73,1.86,0.0
20231030:0710,3138.85,48.87,9.81,7.87,1.38,0.0
20231030:0810,6837.34,91.41,17.12,10.33,1.1,0.0
20231030:0910,8891.1,150.79,22.71,12.67,1.31,0.0
20231030:1010,22474.99,282.63,26.05,14.66,1.86,0.0
20231030:1110,25252.86,300.4,26.75,15.96,2.28,0.0
20231030:1210,10162.02,130.95,24.71,16.71,2.41,0.0
20231030:1310,4046.65,61.49,20.19,16.99,2.48,0.0
20231030:1410,3418.67,53.92,13.68,16.61,2.07,0.0
20231030:1510,734.78,18.92,5.71,15.53,2.28,0.0
20231030:1610,0.0,0.0,0.0,14.56,2.48,0.0
20231030:1710,0.0,0.0,0.0,14.1,2.69,0.0
20231030:1810,0.0,0.0,0.0,13.97,2.83,0.0
20231030:1910,0.0,0.0,0.0,13.52,2.55,0.0
20231030:2010,0.0,0.0,0.0,13.51,1.86,0.0
20231030:2110,0.0,0.0,0.0,12.53,1.66,0.0
20231030:2210,0.0,0.0,0.0,12.25,2.34,0.0
20231030:2310,0.0,0.0,0.0,11.85,3.72,0.0
20231031:0010,0.0,0.0,0.0,11.55,4.28,0.0
20231031:0110,0.0,0.0,0.0,11.29,4.41,0.0
20231031:0210,0.0,0.0,0.0,10.91,4.69,0.0
20231031:0310,0.0,0.0,0.0,10.41,5.03,0.0
20231031:0410,0.0,0.0,0.0,9.98,4.69,0.0
20231031:0510,0.0,0.0,0.0,9.54,4.07,0.0
20231031:0610,0.0,0.0,0.0,9.28,4.07,0.0
20231031:0710,4134.23,60.64,9.54,9.47,4.07,0.0
20231031:0810,5253.49,73.31,16.83,9.56,4.07,0.0
20231031:0910,7785.72,101.22,22.4,9.65,4.0,0.0
20231031:1010,7525.13,98.38,25.73,9.75,4.48,0.0
20231031:1110,11735.18,143.82,26.42,9.88,4.34,0.0
20231031:1210,18410.18,215.11,24.39,10.39,4.41,0.0
20231031:1310,3372.74,52.03,19.89,10.29,3.24,0.0
20231031:1410,4851.92,69.02,13.4,10.48,3.52,0.0
20231031:1510,1861.52,33.69,5.45,10.36,3.24,0.0
20231031:1610,0.0,0.0,0.0,9.98,2.76,0.0
20231031:1710,0.0,0.0,0.0,9.74,2.55,0.0
20231031:1810,0.0,0.0,0.0,9.31,2.55,0.0
20231031:1910,0.0,0.0,0.0,9.01,2.97,0.0
20231031:2010,0.0,0.0,0.0,8.85,3.17,0.0
20231031:2110,0.0,0.0,0.0,8.82,3.1,0.0
20231031:2210,0.0,0.0,0.0,8.96,2.97,0.0
20231031:2310,0.0,0.0,0.0,8.7,2.9,0.0
20231101:0010,0.0,0.0,0.0,8.89,2.9,0.0
20231101:0110,0.0,0.0,0.0,8.79,2.83,0.0
20231101:0210,0.0,0.0,0.0,8.89,2.76,0.0
20231101:0310,0.0,0.0,0.0,8.85,2.48,0.0
20231101:0410,0.0,0.0,0.0,8.72,2.21,0.0
20231101:0510,0.0,0.0,0.0,8.51,2.14,0.0
20231101:0610,0.0,0.0,0.0,7.93,2.14,0.0
20231101:0710,3913.15,57.92,9.27,8.42,2.41,0.0
20231101:0810,3896.06,57.92,16.54,9.27,2.21,0.0
20231101:0910,9150.62,148.82,22.09,10.55,2.41,0.0
20231101:1010,22323.34,280.05,25.41,11.93,2.41,0.0
20231101:1110,33703.94,396.58,26.1,13.03,2.41,0.0
20231101:1210,40401.37,465.52,24.08,13.85,2.41,0.0
20231101:1310,42775.54,489.34,19.59,14.24,2.55,0.0
20231101:1410,24488.17,283.93,13.12,14.15,2.62,0.0
20231101:1510,8043.11,105.37,5.18,13.26,2.14,0.0
20231101:1610,0.0,0.0,0.0,11.85,2.14,0.0
20231101:1710,0.0,0.0,0.0,10.85,2.21,0.0
20231101:1810,0.0,0.0,0.0,10.3,2.28,0.0
20231101:1910,0.0,0.0,0.0,9.89,2.0,0.0
20231101:2010,0.0,0.0,0.0,9.73,2.0,0.0
20231101:2110,0.0,0.0,0.0,9.61,1.93,0.0
20231101:2210,0.0,0.0,0.0,9.43,1.86,0.0
20231101:2310,0.0,0.0,0.0,8.96,1.93,0.0
20231102:0010,0.0,0.0,0.0,8.68,1.86,0.0
20231102:0110,0.0,0.0,0.0,8.21,1.79,0.0
20231102:0210,0.0,0.0,0.0,7.51,2.0,0.0
20231102:0310,0.0,0.0,0.0,6.99,2.14,0.0
20231102:0410,0.0,0.0,0.0,6.75,2.28,0.0
20231102:0510,0.0,0.0,0.0,6.72,2.69,0.0
20231102:0610,0.0,0.0,0.0,7.16,3.03,0.0
20231102:0710,1659.67,30.77,9.0,6.86,2.76,0.0
20231102:0810,4877.56,68.78,16.25,8.23,2.9,0.0
20231102:0910,12300.16,151.3,21.79,8.84,2.97,0.0
20231102:1010,3304.39,51.08,25.09,9.45,2.48,0.0
20231102:1110,3947.33,58.65,25.78,9.86,2.14,0.0
20231102:1210,3372.74,52.03,23.77,10.14,2.0,0.0
20231102:1310,2034.54,35.95,19.3,10.55,2.21,0.0
20231102:1410,4018.88,59.6,12.85,10.43,2.28,0.0
20231102:1510,176.22,9.46,4.93,9.59,2.28,0.0
20231102:1610,0.0,0.0,0.0,9.14,2.0,0.0
20231102:1710,0.0,0.0,0.0,8.91,1.59,0.0
20231102:1810,0.0,0.0,0.0,8.68,1.59,0.0
20231102:1910,0.0,0.0,0.0,8.12,2.34,0.0
20231102:2010,0.0,0.0,0.0,7.86,2.69,0.0
20231102:2110,0.0,0.0,0.0,7.59,2.48,0.0
20231102:2210,0.0,0.0,0.0,7.23,2.21,0.0
20231102:2310,0.0,0.0,0.0,6.92,2.28,0.0
20231103:0010,0.0,0.0,0.0,6.66,2.21,0.0
20231103:0110,0.0,0.0,0.0,6.46,2.0,0.0
20231103:0210,0.0,0.0,0.0,6.28,1.59,0.0
20231103:0310,0.0,0.0,0.0,6.24,1.38,0.0
20231103:0410,0.0,0.0,0.0,5.98,1.59,0.0
20231103:0510,0.0,0.0,0.0,5.73,1.86,0.0
20231103:0610,0.0,0.0,0.0,5.53,2.07,0.0
20231103:0710,1887.16,33.49,8.73,5.69,1.66,0.0
20231103:0810,5910.31,79.65,15.97,6.08,2.07,0.0
20231103:0910,5378.45,73.79,21.49,6.26,2.9,0.0
20231103:1010,4940.57,69.06,24.78,6.76,3.45,0.0
20231103:1110,9372.77,117.3,25.47,7.09,2.9,0.0
20231103:1210,3674.99,54.87,23.46,7.02,2.83,0.0
20231103:1310,3262.74,50.14,19.01,7.12,2.48,0.0
20231103:1410,9528.7,118.76,12.58,7.27,2.21,0.0
20231103:1510,130.3,8.51,4.67,7.3,2.55,0.0
20231103:1610,0.0,0.0,0.0,6.97,2.28,0.0
20231103:1710,0.0,0.0,0.0,6.68,2.21,0.0
20231103:1810,0.0,0.0,0.0,6.45,2.28,0.0
20231103:1910,0.0,0.0,0.0,5.57,2.28,0.0
20231103:2010,0.0,0.0,0.0,5.45,2.48,0.0
20231103:2110,0.0,0.0,0.0,5.1,2.55,0.0
20231103:2210,0.0,0.0,0.0,4.77,2.41,0.0
20231103:2310,0.0,0.0,0.0,4.31,2.14,0.0
20231104:0010,0.0,0.0,0.0,3.71,2.07,0.0
20231104:0110,0.0,0.0,0.0,3.27,2.14,0.0
20231104:0210,0.0,0.0,0.0,3.05,2.21,0.0
20231104:0310,0.0,0.0,0.0,2.73,2.21,0.0
20231104:0410,0.0,0.0,0.0,2.5,2.28,0.0
20231104:0510,0.0,0.0,0.0,2.24,2.28,0.0
20231104:0610,0.0,0.0,0.0,2.12,2.28,0.0
20231104:0710,3786.06,55.21,8.46,2.6,2.41,0.0
20231104:0810,4323.26,61.54,15.68,4.03,2.28,0.0
20231104:0910,7189.78,129.92,21.19,5.67,2.76,0.0
20231104:1010,19221.86,227.55,24.47,7.42,3.17,0.0
20231104:1110,25746.28,296.38,25.16,8.89,3.45,0.0
20231104:1210,31952.42,361.02,23.16,9.82,3.66,0.0
20231104:1310,13283.78,160.29,18.73,10.12,3.79,0.0
20231104:1410,7490.95,97.91,12.31,9.8,3.45,0.0
20231104:1510,2329.31,39.27,4.43,8.82,3.45,0.0
20231104:1610,0.0,0.0,0.0,8.29,3.66,0.0
20231104:1710,0.0,0.0,0.0,8.27,3.93,0.0
20231104:1810,0.0,0.0,0.0,8.34,3.79,0.0
20231104:1910,0.0,0.0,0.0,8.31,4.14,0.0
20231104:2010,0.0,0.0,0.0,8.31,4.21,0.0
20231104:2110,0.0,0.0,0.0,8.11,4.14,0.0
20231104:2210,0.0,0.0,0.0,7.24,4.0,0.0
20231104:2310,0.0,0.0,0.0,7.36,3.79,0.0
20231105:0010,0.0,0.0,0.0,7.27,3.38,0.0
20231105:0110,0.0,0.0,0.0,7.11,3.1,0.0
20231105:0210,0.0,0.0,0.0,7.0,3.03,0.0
20231105:0310,0.0,0.0,0.0,6.8,3.1,0.0
20231105:0410,0.0,0.0,0.0,6.59,3.17,0.0
20231105:0510,0.0,0.0,0.0,6.42,3.1,0.0
20231105:0610,0.0,0.0,0.0,6.02,2.97,0.0
20231105:0710,3009.62,47.06,8.2,6.52,3.31,0.0
20231105:0810,7205.8,94.13,15.4,7.45,3.31,0.0
20231105:0910,12393.07,163.29,20.89,8.67,3.31,0.0
20231105:1010,8400.89,107.84,24.16,9.42,3.52,0.0
20231105:1110,21181.64,246.74,24.85,10.01,3.86,0.0
20231105:1210,3618.38,54.87,22.86,10.39,5.66,0.0
20231105:1310,42812.92,473.03,18.45,10.1,6.34,0.0
20231105:1410,8030.29,103.48,12.05,9.69,5.79,0.0
20231105:1510,3684.6,55.39,4.19,9.51,5.86,0.0
20231105:1610,0.0,0.0,0.0,9.25,5.52,0.0
20231105:1710,0.0,0.0,0.0,8.95,5.66,0.0
20231105:1810,0.0,0.0,0.0,8.63,6.48,0.0
20231105:1910,0.0,0.0,0.0,8.82,6.83,0.0
20231105:2010,0.0,0.0,0.0,8.23,6.21,0.0
20231105:2110,0.0,0.0,0.0,8.08,5.79,0.0
20231105:2210,0.0,0.0,0.0,7.92,5.52,0.0
20231105:2310,0.0,0.0,0.0,7.81,5.17,0.0
20231106:0010,0.0,0.0,0.0,7.81,4.97,0.0
20231106:0110,0.0,0.0,0.0,7.84,4.76,0.0
20231106:0210,0.0,0.0,0.0,7.95,4.69,0.0
20231106:0310,0.0,0.0,0.0,7.79,4.48,0.0
20231106:0410,0.0,0.0,0.0,7.79,4.28,0.0
20231106:0510,0.0,0.0,0.0,7.93,4.21,0.0
20231106:0610,0.0,0.0,0.0,8.01,4.34,0.0
20231106:0710,3371.68,51.59,7.93,8.29,4.55,0.0
20231106:0810,8079.42,104.08,15.12,8.84,3.86,0.0
20231106:0910,12694.25,157.65,20.6,9.48,5.59,0.0
20231106:1010,20131.8,245.53,23.86,10.32,5.72,0.0
20231106:1110,24782.94,287.79,24.55,11.07,5.24,0.0
20231106:1210,24210.49,278.79,22.57,11.7,4.9,0.0
20231106:1310,2400.86,40.68,18.17,12.05,4.21,0.0
20231106:1410,3668.58,55.81,11.8,11.78,2.97,0.0
20231106:1510,388.75,13.24,3.95,10.62,2.76,0.0
20231106:1610,0.0,0.0,0.0,9.2,2.69,0.0
20231106:1710,0.0,0.0,0.0,8.5,2.83,0.0
20231106:1810,0.0,0.0,0.0,8.27,3.03,0.0
20231106:1910,0.0,0.0,0.0,8.15,3.24,0.0
20231106:2010,0.0,0.0,0.0,8.38,3.31,0.0
20231106:2110,0.0,0.0,0.0,7.95,3.24,0.0
20231106:2210,0.0,0.0,0.0,7.76,3.03,0.0
20231106:2310,0.0,0.0,0.0,7.35,2.9,0.0
20231107:0010,0.0,0.0,0.0,6.89,2.69,0.0
20231107:0110,0.0,0.0,0.0,6.51,2.48,0.0
20231107:0210,0.0,0.0,0.0,6.19,2.34,0.0
20231107:0310,0.0,0.0,0.0,5.78,2.21,0.0
20231107:0410,0.0,0.0,0.0,5.43,2.14,0.0
20231107:0510,0.0,0.0,0.0,4.97,2.21,0.0
20231107:0610,0.0,0.0,0.0,4.81,2.14,0.0
20231107:0710,3193.32,48.87,7.67,4.59,2.14,0.0
20231107:0810,3485.95,52.49,14.85,5.84,1.93,0.0
20231107:0910,5875.07,115.89,20.31,7.63,2.41,0.0
20231107:1010,20436.18,262.02,23.56,9.03,3.31,0.0
20231107:1110,7000.74,92.71,24.25,9.84,4.28,0.0
20231107:1210,13436.51,162.25,22.29,10.19,4.07,0.0
20231107:1310,3211.48,50.14,17.9,10.33,3.24,0.0
20231107:1410,633.32,17.03,11.55,9.57,2.9,0.0
20231107:1510,8251.37,105.82,3.72,8.23,2.83,0.0
20231107:1610,0.0,0.0,0.0,7.02,2.28,0.0
20231107:1710,0.0,0.0,0.0,6.52,2.07,0.0
20231107:1810,0.0,0.0,0.0,5.88,2.21,0.0
20231107:1910,0.0,0.0,0.0,5.93,2.41,0.0
20231107:2010,0.0,0.0,0.0,5.94,2.76,0.0
20231107:2110,0.0,0.0,0.0,5.64,2.9,0.0
20231107:2210,0.0,0.0,0.0,5.25,3.1,0.0
20231107:2310,0.0,0.0,0.0,5.36,3.24,0.0
20231108:0010,0.0,0.0,0.0,5.53,3.38,0.0
20231108:0110,0.0,0.0,0.0,5.7,3.59,0.0
20231108:0210,0.0,0.0,0.0,5.49,3.38,0.0
20231108:0310,0.0,0.0,0.0,5.3,3.24,0.0
20231108:0410,0.0,0.0,0.0,5.04,3.24,0.0
20231108:0510,0.0,0.0,0.0,4.75,3.17,0.0
20231108:0610,0.0,0.0,0.0,4.81,3.17,0.0
20231108:0710,3026.71,47.06,7.41,5.45,3.52,0.0
20231108:0810,7926.7,101.37,14.57,6.04,3.03,0.0
20231108:0910,8337.88,106.07,20.02,6.59,3.52,0.0
20231108:1010,17016.44,202.13,23.27,7.75,5.1,0.0
20231108:1110,29106.2,335.59,23.96,8.61,4.62,0.0
20231108:1210,4552.88,65.27,22.0,9.0,4.0,0.0
20231108:1310,2511.94,41.62,17.64,9.41,3.66,0.0
20231108:1410,6595.97,88.09,11.3,9.69,4.07,0.0
20231108:1510,5976.53,81.42,3.49,9.19,2.55,0.0
20231108:1610,0.0,0.0,0.0,8.25,1.79,0.0
20231108:1710,0.0,0.0,0.0,7.09,1.72,0.0
20231108:1810,0.0,0.0,0.0,6.25,1.79,0.0
20231108:1910,0.0,0.0,0.0,5.9,2.21,0.0
20231108:2010,0.0,0.0,0.0,5.44,2.41,0.0
20231108:2110,0.0,0.0,0.0,5.15,2.48,0.0
20231108:2210,0.0,0.0,0.0,4.87,2.48,0.0
20231108:2310,0.0,0.0,0.0,4.54,2.41,0.0
20231109:0010,0.0,0.0,0.0,4.21,2.34,0.0
20231109:0110,0.0,0.0,0.0,3.92,2.28,0.0
20231109:0210,0.0,0.0,0.0,3.72,2.34,0.0
20231109:0310,0.0,0.0,0.0,3.57,2.48,0.0
20231109:0410,0.0,0.0,0.0,3.56,2.62,0.0
20231109:0510,0.0,0.0,0.0,3.5,2.62,0.0
20231109:0610,0.0,0.0,0.0,3.38,2.62,0.0
20231109:0710,2907.1,45.25,7.16,2.88,2.48,0.0
20231109:0810,7225.02,93.22,14.3,4.22,2.21,0.0
20231109:0910,10528.34,144.78,19.74,6.08,2.34,0.0
20231109:1010,19041.37,232.79,22.98,7.8,2.34,0.0
20231109:1110,11027.1,136.3,23.67,9.25,2.48,0.0
20231109:1210,33803.27,384.35,21.73,9.89,2.83,0.0
20231109:1310,18263.87,213.57,17.38,9.99,2.69,0.0
20231109:1410,9516.95,119.92,11.07,9.77,2.34,0.0
20231109:1510,9437.92,119.39,3.27,9.2,2.34,0.0
20231109:1610,0.0,0.0,0.0,8.58,2.14,0.0
20231109:1710,0.0,0.0,0.0,8.11,2.34,0.0
20231109:1810,0.0,0.0,0.0,7.56,2.62,0.0
20231109:1910,0.0,0.0,0.0,6.83,3.1,0.0
20231109:2010,0.0,0.0,0.0,6.85,3.17,0.0
20231109:2110,0.0,0.0,0.0,6.73,3.17,0.0
20231109:2210,0.0,0.0,0.0,6.44,3.24,0.0
20231109:2310,0.0,0.0,0.0,6.18,3.24,0.0
20231110:0010,0.0,0.0,0.0,5.81,3.03,0.0
20231110:0110,0.0,0.0,0.0,5.42,2.69,0.0
20231110:0210,0.0,0.0,0.0,5.12,2.48,0.0
20231110:0310,0.0,0.0,0.0,5.09,2.41,0.0
20231110:0410,0.0,0.0,0.0,5.32,2.34,0.0
20231110:0510,0.0,0.0,0.0,5.27,2.34,0.0
20231110:0610,0.0,0.0,0.0,4.9,2.55,0.0
20231110:0710,2341.06,38.92,6.9,5.03,2.62,0.0
20231110:0810,4451.42,63.35,14.04,5.73,3.17,0.0
20231110:0910,7743.0,99.44,19.46,5.87,3.24,0.0
20231110:1010,19201.57,236.36,22.69,6.13,2.41,0.0
20231110:1110,10458.92,128.69,23.39,6.9,3.66,0.0
20231110:1210,29936.04,337.38,21.46,7.76,3.52,0.0
20231110:1310,27848.1,313.29,17.13,7.99,3.03,0.0
20231110:1410,31324.44,350.66,10.83,8.2,2.9,0.0
20231110:1510,0.0,2.84,3.06,7.68,2.41,0.0
20231110:1610,0.0,0.0,0.0,6.75,2.0,0.0
20231110:1710,0.0,0.0,0.0,5.99,1.93,0.0
20231110:1810,0.0,0.0,0.0,5.47,2.0,0.0
