Latitude (decimal degrees):	49.445
Longitude (decimal degrees):	11.859
Elevation (m):	379
Radiation database:	PVGIS-SARAH3


Slope: 30 deg. 
Azimuth: -90 deg. 
Nominal power of the PV system (c-Si) (kWp):	106.8
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20230915:1010,59653.14,705.69,42.14,19.64,2.28,0.0
20230915:1110,50938.26,605.41,43.66,20.93,2.41,0.0
20230915:1210,37745.26,458.54,41.74,21.88,2.48,0.0
20230915:1310,24041.75,313.36,36.76,22.56,2.41,0.0
20230915:1410,7017.83,127.9,29.55,22.78,2.41,0.0
20230915:1510,6444.31,91.41,20.92,22.65,2.48,0.0
20230915:1610,4097.92,63.35,11.51,21.98,2.41,0.0
20230915:1710,21.36,6.34,1.79,20.52,2.55,0.0
20230915:1810,0.0,0.0,0.0,18.89,2.83,0.0
20230915:1910,0.0,0.0,0.0,17.65,2.97,0.0
20230915:2010,0.0,0.0,0.0,16.86,2.76,0.0
20230915:2110,0.0,0.0,0.0,16.09,2.34,0.0
20230915:2210,0.0,0.0,0.0,15.52,2.14,0.0
20230915:2310,0.0,0.0,0.0,14.95,2.14,0.0
20230916:0010,0.0,0.0,0.0,14.48,2.07,0.0
20230916:0110,0.0,0.0,0.0,14.05,2.0,0.0
20230916:0210,0.0,0.0,0.0,13.61,1.86,0.0
20230916:0310,0.0,0.0,0.0,13.24,1.66,0.0
20230916:0410,0.0,0.0,0.0,12.57,1.79,0.0
20230916:0510,3227.5,50.28,2.71,12.12,1.79,0.0
20230916:0610,38234.4,432.36,12.42,12.61,1.52,0.0
20230916:0710,54391.1,624.35,21.75,14.7,1.79,0.0
20230916:0810,61007.36,714.76,30.21,16.91,1.72,0.0
20230916:0910,62365.86,743.07,37.16,18.93,1.52,0.0
20230916:1010,58121.63,699.49,41.78,20.62,1.24,0.0
20230916:1110,49055.38,595.1,43.28,21.96,0.97,0.0
20230916:1210,36873.77,457.82,41.34,23.01,0.83,0.0
20230916:1310,21440.1,295.34,36.37,23.66,0.97,0.0
20230916:1410,6489.17,121.07,29.17,23.95,1.17,0.0
20230916:1510,6162.36,88.7,20.56,23.86,1.24,0.0
20230916:1610,3693.14,58.83,11.16,23.35,0.97,0.0
20230916:1710,0.0,5.43,1.43,22.25,1.24,0.0
20230916:1810,0.0,0.0,0.0,20.67,1.59,0.0
20230916:1910,0.0,0.0,0.0,19.11,1.79,0.0
20230916:2010,0.0,0.0,0.0,17.98,1.66,0.0
20230916:2110,0.0,0.0,0.0,16.78,1.59,0.0
20230916:2210,0.0,0.0,0.0,15.78,1.52,0.0
20230916:2310,0.0,0.0,0.0,15.03,1.45,0.0
20230917:0010,0.0,0.0,0.0,14.49,1.45,0.0
20230917:0110,0.0,0.0,0.0,14.06,1.38,0.0
20230917:0210,0.0,0.0,0.0,13.73,1.52,0.0
20230917:0310,0.0,0.0,0.0,13.4,1.45,0.0
20230917:0410,0.0,0.0,0.0,13.09,1.38,0.0
20230917:0510,1084.02,23.61,2.48,12.93,1.31,0.0
20230917:0610,21178.44,247.07,12.18,13.68,1.03,0.0
20230917:0710,35249.34,409.8,21.49,17.04,1.03,0.0
20230917:0810,31716.4,375.17,29.93,19.63,1.31,0.0
20230917:0910,28246.46,339.71,36.85,21.69,1.59,0.0
20230917:1010,35329.44,425.84,41.42,23.28,1.72,0.0
20230917:1110,45713.6,555.36,42.89,24.55,1.86,0.0
20230917:1210,35696.83,445.29,40.94,25.48,1.79,0.0
20230917:1310,22034.98,296.74,35.98,25.96,1.66,0.0
20230917:1410,11329.34,166.23,28.8,26.15,1.66,0.0
20230917:1510,9864.05,133.04,20.2,26.0,1.59,0.0
20230917:1610,4466.38,68.78,10.8,25.25,1.31,0.0
20230917:1710,0.0,0.0,0.0,23.7,1.86,0.0
20230917:1810,0.0,0.0,0.0,22.07,2.14,0.0
20230917:1910,0.0,0.0,0.0,20.83,2.0,0.0
20230917:2010,0.0,0.0,0.0,19.96,1.93,0.0
20230917:2110,0.0,0.0,0.0,19.17,2.0,0.0
20230917:2210,0.0,0.0,0.0,18.52,2.0,0.0
20230917:2310,0.0,0.0,0.0,18.0,2.07,0.0
20230918:0010,0.0,0.0,0.0,17.61,2.14,0.0
20230918:0110,0.0,0.0,0.0,17.24,2.21,0.0
20230918:0210,0.0,0.0,0.0,16.85,2.14,0.0
20230918:0310,0.0,0.0,0.0,16.47,2.14,0.0
20230918:0410,0.0,0.0,0.0,16.14,2.14,0.0
20230918:0510,0.0,2.84,2.25,15.84,2.0,0.0
20230918:0610,10748.35,135.95,11.94,16.1,1.52,0.0
20230918:0710,44264.33,516.9,21.24,18.13,1.17,0.0
20230918:0810,54327.02,643.17,29.65,20.38,1.79,0.0
20230918:0910,58307.46,701.14,36.53,22.15,1.72,0.0
20230918:1010,49873.46,600.12,41.06,23.8,2.14,0.0
20230918:1110,37273.2,449.63,42.5,24.73,3.1,0.0
20230918:1210,25653.36,313.75,40.54,24.68,3.86,0.0
20230918:1310,12018.2,155.14,35.59,22.85,4.41,0.0
20230918:1410,2824.86,47.3,28.42,20.13,3.79,0.0
20230918:1510,3202.93,51.59,19.83,18.07,2.62,0.0
20230918:1610,446.42,14.48,10.44,16.99,1.52,0.0
20230918:1710,0.0,0.0,0.0,16.48,1.72,0.0
20230918:1810,0.0,0.0,0.0,15.78,2.21,0.0
20230918:1910,0.0,0.0,0.0,15.4,2.07,0.0
20230918:2010,0.0,0.0,0.0,15.01,2.28,0.0
20230918:2110,0.0,0.0,0.0,14.82,2.41,0.0
20230918:2210,0.0,0.0,0.0,14.83,2.34,0.0
20230918:2310,0.0,0.0,0.0,14.96,2.34,0.0
20230919:0010,0.0,0.0,0.0,15.16,2.28,0.0
20230919:0110,0.0,0.0,0.0,15.35,2.34,0.0
20230919:0210,0.0,0.0,0.0,15.36,2.48,0.0
20230919:0310,0.0,0.0,0.0,15.27,2.55,0.0
20230919:0410,0.0,0.0,0.0,15.06,2.62,0.0
20230919:0510,76.9,7.57,2.01,14.92,2.9,0.0
20230919:0610,10831.66,135.97,11.7,15.31,3.31,0.0
20230919:0710,25770.84,297.47,20.99,15.43,3.45,0.0
20230919:0810,56016.6,637.24,29.37,16.41,4.21,0.0
20230919:0910,45659.14,523.04,36.21,17.41,4.28,0.0
20230919:1010,16256.03,198.83,40.7,18.19,4.62,0.0
20230919:1110,37106.59,432.48,42.11,18.65,4.34,0.0
20230919:1210,32792.94,389.68,40.15,19.52,4.28,0.0
20230919:1310,22698.2,292.59,35.19,19.68,4.07,0.0
20230919:1410,10323.29,149.74,28.04,20.07,4.28,0.0
20230919:1510,6698.5,93.22,19.47,20.04,4.0,0.0
20230919:1610,3552.17,56.11,10.09,19.43,2.97,0.0
20230919:1710,0.0,0.0,0.0,18.44,2.07,0.0
20230919:1810,0.0,0.0,0.0,17.08,1.52,0.0
20230919:1910,0.0,0.0,0.0,16.09,1.72,0.0
20230919:2010,0.0,0.0,0.0,15.33,1.86,0.0
20230919:2110,0.0,0.0,0.0,14.7,1.93,0.0
20230919:2210,0.0,0.0,0.0,14.23,1.93,0.0
20230919:2310,0.0,0.0,0.0,13.99,1.93,0.0
20230920:0010,0.0,0.0,0.0,13.72,2.0,0.0
20230920:0110,0.0,0.0,0.0,13.58,2.0,0.0
20230920:0210,0.0,0.0,0.0,13.21,1.93,0.0
20230920:0310,0.0,0.0,0.0,12.81,1.86,0.0
20230920:0410,0.0,0.0,0.0,12.67,1.72,0.0
20230920:0510,0.0,1.89,1.78,12.32,1.72,0.0
20230920:0610,36018.3,407.8,11.46,12.59,1.45,0.0
20230920:0710,48308.84,553.64,20.73,14.93,1.66,0.0
20230920:0810,59204.58,691.9,29.08,17.19,1.86,0.0
20230920:0910,60477.64,714.45,35.89,19.03,2.0,0.0
20230920:1010,56521.76,670.94,40.34,20.37,2.07,0.0
20230920:1110,47810.09,570.65,41.72,21.37,2.21,0.0
20230920:1210,35157.49,431.95,39.75,22.19,2.34,0.0
20230920:1310,19535.86,272.51,34.8,22.75,2.34,0.0
20230920:1410,6481.69,111.19,27.66,22.98,2.28,0.0
20230920:1510,5665.74,82.36,19.1,22.87,2.21,0.0
20230920:1610,3205.07,52.49,9.73,22.22,1.79,0.0
20230920:1710,0.0,0.0,0.0,20.68,1.93,0.0
20230920:1810,0.0,0.0,0.0,19.14,2.07,0.0
20230920:1910,0.0,0.0,0.0,17.98,2.07,0.0
20230920:2010,0.0,0.0,0.0,17.17,2.0,0.0
20230920:2110,0.0,0.0,0.0,16.51,1.93,0.0
20230920:2210,0.0,0.0,0.0,15.96,1.72,0.0
20230920:2310,0.0,0.0,0.0,15.58,1.66,0.0
20230921:0010,0.0,0.0,0.0,14.86,1.66,0.0
20230921:0110,0.0,0.0,0.0,14.16,1.59,0.0
20230921:0210,0.0,0.0,0.0,13.54,1.45,0.0
20230921:0310,0.0,0.0,0.0,13.03,1.45,0.0
20230921:0410,0.0,0.0,0.0,12.73,1.45,0.0
20230921:0510,0.0,2.84,1.55,12.48,1.52,0.0
20230921:0610,21112.22,245.34,11.22,12.97,1.24,0.0
20230921:0710,48718.96,565.51,20.47,15.88,0.97,0.0
20230921:0810,56166.12,663.19,28.8,18.56,1.38,0.0
20230921:0910,58599.02,698.58,35.56,20.63,1.79,0.0
20230921:1010,55247.64,661.36,39.98,22.21,2.07,0.0
20230921:1110,46751.7,564.16,41.33,23.46,2.14,0.0
20230921:1210,34149.3,425.09,39.35,24.34,2.28,0.0
20230921:1310,18740.2,265.79,34.41,24.82,2.34,0.0
20230921:1410,5329.32,97.33,27.29,24.97,2.34,0.0
20230921:1510,5837.69,85.08,18.74,24.81,2.21,0.0
20230921:1610,3536.15,57.02,9.37,24.12,1.79,0.0
20230921:1710,0.0,0.0,0.0,22.43,2.0,0.0
20230921:1810,0.0,0.0,0.0,20.87,2.21,0.0
20230921:1910,0.0,0.0,0.0,19.88,2.14,0.0
20230921:2010,0.0,0.0,0.0,19.06,1.93,0.0
20230921:2110,0.0,0.0,0.0,18.09,1.45,0.0
20230921:2210,0.0,0.0,0.0,17.68,2.34,0.0
20230921:2310,0.0,0.0,0.0,17.14,3.31,0.0
20230922:0010,0.0,0.0,0.0,16.61,3.59,0.0
20230922:0110,0.0,0.0,0.0,15.67,2.97,0.0
20230922:0210,0.0,0.0,0.0,15.12,2.9,0.0
20230922:0310,0.0,0.0,0.0,14.63,2.48,0.0
20230922:0410,0.0,0.0,0.0,14.3,2.07,0.0
20230922:0510,0.0,0.0,0.0,14.01,1.52,0.0
20230922:0610,324.67,12.3,10.98,13.99,1.52,0.0
20230922:0710,2758.64,45.41,20.21,13.93,1.79,0.0
20230922:0810,5083.68,72.84,28.51,14.21,2.21,0.0
20230922:0910,7760.09,103.11,35.24,14.33,2.07,0.0
20230922:1010,7587.07,101.22,39.62,14.41,2.0,0.0
20230922:1110,8255.64,108.79,40.94,14.7,2.14,0.0
20230922:1210,8578.18,112.57,38.95,14.95,1.72,0.0
20230922:1310,10348.92,132.44,34.02,15.24,1.52,0.0
20230922:1410,9821.33,126.76,26.91,15.44,1.24,0.0
20230922:1510,3315.07,52.49,18.37,15.57,1.17,0.0
20230922:1610,1314.71,27.15,9.01,15.24,1.17,0.0
20230922:1710,0.0,0.0,0.0,14.51,1.52,0.0
20230922:1810,0.0,0.0,0.0,13.99,1.72,0.0
20230922:1910,0.0,0.0,0.0,12.86,1.86,0.0
20230922:2010,0.0,0.0,0.0,12.52,2.0,0.0
20230922:2110,0.0,0.0,0.0,12.26,2.07,0.0
20230922:2210,0.0,0.0,0.0,12.11,2.07,0.0
20230922:2310,0.0,0.0,0.0,12.02,2.07,0.0
20230923:0010,0.0,0.0,0.0,11.81,2.07,0.0
20230923:0110,0.0,0.0,0.0,11.68,1.86,0.0
20230923:0210,0.0,0.0,0.0,11.33,1.93,0.0
20230923:0310,0.0,0.0,0.0,11.09,1.93,0.0
20230923:0410,0.0,0.0,0.0,10.59,1.93,0.0
20230923:0510,0.0,0.0,0.0,10.38,1.93,0.0
20230923:0610,34492.13,386.36,10.74,10.64,1.86,0.0
20230923:0710,28952.41,326.09,19.95,10.84,2.62,0.0
20230923:0810,51113.41,571.62,28.22,11.37,2.97,0.0
20230923:0910,30069.54,342.81,34.91,12.43,3.17,0.0
20230923:1010,41633.84,474.14,39.25,13.91,3.17,0.0
20230923:1110,43350.12,498.27,40.55,14.62,3.03,0.0
20230923:1210,33370.73,393.41,38.55,15.22,2.83,0.0
20230923:1310,22125.76,266.87,33.63,15.63,2.83,0.0
20230923:1410,10011.43,128.65,26.53,15.76,2.97,0.0
20230923:1510,7160.94,96.84,18.0,15.63,2.97,0.0
20230923:1610,3026.71,48.87,8.66,15.15,2.48,0.0
20230923:1710,0.0,0.0,0.0,14.49,1.52,0.0
20230923:1810,0.0,0.0,0.0,13.54,1.17,0.0
20230923:1910,0.0,0.0,0.0,12.69,1.31,0.0
20230923:2010,0.0,0.0,0.0,11.93,1.66,0.0
20230923:2110,0.0,0.0,0.0,11.13,1.72,0.0
20230923:2210,0.0,0.0,0.0,10.55,1.79,0.0
20230923:2310,0.0,0.0,0.0,10.21,1.72,0.0
20230924:0010,0.0,0.0,0.0,9.66,1.66,0.0
20230924:0110,0.0,0.0,0.0,9.04,1.66,0.0
20230924:0210,0.0,0.0,0.0,8.48,1.59,0.0
20230924:0310,0.0,0.0,0.0,7.95,1.52,0.0
20230924:0410,0.0,0.0,0.0,7.48,1.38,0.0
20230924:0510,0.0,0.0,0.0,7.26,1.31,0.0
20230924:0610,23666.88,266.73,10.49,7.53,1.1,0.0
20230924:0710,39770.18,447.17,19.69,9.85,0.9,0.0
20230924:0810,55680.18,640.2,27.93,12.12,0.97,0.0
20230924:0910,60927.26,711.21,34.58,14.02,1.1,0.0
20230924:1010,51588.67,598.71,38.89,15.49,1.79,0.0
20230924:1110,36686.87,429.53,40.16,16.41,1.79,0.0
20230924:1210,32630.6,389.9,38.15,16.91,1.93,0.0
20230924:1310,22612.76,281.13,33.23,17.14,1.93,0.0
20230924:1410,10118.23,137.51,26.15,16.84,1.86,0.0
20230924:1510,6946.27,95.03,17.64,16.86,1.79,0.0
20230924:1610,3004.28,48.87,8.3,16.41,1.52,0.0
20230924:1710,0.0,0.0,0.0,15.19,1.66,0.0
20230924:1810,0.0,0.0,0.0,13.8,1.86,0.0
20230924:1910,0.0,0.0,0.0,12.92,2.0,0.0
20230924:2010,0.0,0.0,0.0,12.28,2.21,0.0
20230924:2110,0.0,0.0,0.0,11.57,2.28,0.0
20230924:2210,0.0,0.0,0.0,11.03,2.28,0.0
20230924:2310,0.0,0.0,0.0,10.55,2.28,0.0
20230925:0010,0.0,0.0,0.0,10.12,2.21,0.0
20230925:0110,0.0,0.0,0.0,9.79,2.28,0.0
20230925:0210,0.0,0.0,0.0,9.54,2.34,0.0
20230925:0310,0.0,0.0,0.0,9.35,2.34,0.0
20230925:0410,0.0,0.0,0.0,9.17,2.14,0.0
20230925:0510,0.0,0.0,0.0,9.0,2.0,0.0
20230925:0610,33099.46,369.16,10.25,9.32,1.79,0.0
20230925:0710,51419.93,577.13,19.43,10.83,1.93,0.0
20230925:0810,59593.33,679.49,27.64,13.01,2.21,0.0
20230925:0910,61179.31,705.24,34.26,14.98,2.41,0.0
20230925:1010,56779.15,658.98,38.52,16.56,2.48,0.0
20230925:1110,47059.28,552.22,39.77,17.75,2.41,0.0
20230925:1210,33886.57,413.99,37.75,18.76,2.34,0.0
20230925:1310,17545.1,249.44,32.84,19.36,2.28,0.0
20230925:1410,4526.18,75.93,25.77,19.65,2.07,0.0
20230925:1510,6070.51,85.98,17.27,19.56,1.86,0.0
20230925:1610,2745.83,46.16,7.94,18.91,1.38,0.0
20230925:1710,0.0,0.0,0.0,17.46,1.72,0.0
20230925:1810,0.0,0.0,0.0,15.88,1.93,0.0
20230925:1910,0.0,0.0,0.0,15.16,1.86,0.0
20230925:2010,0.0,0.0,0.0,14.22,1.79,0.0
20230925:2110,0.0,0.0,0.0,13.6,1.86,0.0
20230925:2210,0.0,0.0,0.0,12.86,1.79,0.0
20230925:2310,0.0,0.0,0.0,12.33,1.86,0.0
20230926:0010,0.0,0.0,0.0,11.97,1.93,0.0
20230926:0110,0.0,0.0,0.0,11.64,1.86,0.0
20230926:0210,0.0,0.0,0.0,11.38,1.79,0.0
20230926:0310,0.0,0.0,0.0,10.15,1.72,0.0
20230926:0410,0.0,0.0,0.0,9.69,1.72,0.0
20230926:0510,0.0,0.0,0.0,9.41,1.72,0.0
20230926:0610,28071.31,316.27,10.0,9.86,1.45,0.0
20230926:0710,47027.24,538.44,19.16,12.96,0.83,0.0
20230926:0810,54533.15,636.85,27.35,15.52,0.97,0.0
20230926:0910,56725.75,671.17,33.93,17.6,1.1,0.0
20230926:1010,53496.12,638.43,38.16,19.13,1.03,0.0
20230926:1110,44743.86,538.79,39.37,20.34,1.03,0.0
20230926:1210,32227.97,402.65,37.35,21.29,1.17,0.0
20230926:1310,16392.73,240.27,32.45,21.89,1.24,0.0
20230926:1410,4713.08,75.36,25.39,22.16,1.24,0.0
20230926:1510,5987.21,85.98,16.91,22.05,1.1,0.0
20230926:1610,2564.27,44.35,7.58,21.5,0.62,0.0
20230926:1710,0.0,0.0,0.0,20.78,0.21,0.0
20230926:1810,0.0,0.0,0.0,19.78,0.34,0.0
20230926:1910,0.0,0.0,0.0,16.71,1.17,0.0
20230926:2010,0.0,0.0,0.0,15.64,1.24,0.0
20230926:2110,0.0,0.0,0.0,14.97,1.17,0.0
20230926:2210,0.0,0.0,0.0,14.42,1.1,0.0
20230926:2310,0.0,0.0,0.0,13.93,1.03,0.0
20230927:0010,0.0,0.0,0.0,14.06,0.83,0.0
20230927:0110,0.0,0.0,0.0,14.46,0.48,0.0
20230927:0210,0.0,0.0,0.0,14.16,0.21,0.0
20230927:0310,0.0,0.0,0.0,13.93,0.28,0.0
20230927:0410,0.0,0.0,0.0,13.47,0.62,0.0
20230927:0510,0.0,0.0,0.0,13.2,0.41,0.0
20230927:0610,10138.52,127.97,9.76,13.1,0.28,0.0
20230927:0710,16621.28,199.97,18.9,13.97,0.14,0.0
20230927:0810,42771.26,501.38,27.05,16.51,0.41,0.0
20230927:0910,34656.6,409.94,33.6,18.53,0.83,0.0
20230927:1010,50359.4,600.81,37.79,20.15,1.31,0.0
20230927:1110,44418.12,531.78,38.98,21.29,2.14,0.0
20230927:1210,32010.1,398.4,36.95,22.2,2.83,0.0
20230927:1310,16079.81,236.02,32.06,22.34,2.69,0.0
20230927:1410,4764.35,72.55,25.02,22.32,2.48,0.0
20230927:1510,5844.1,84.17,16.54,22.0,2.07,0.0
20230927:1610,2428.63,42.54,7.23,21.16,1.24,0.0
20230927:1710,0.0,0.0,0.0,19.76,1.1,0.0
20230927:1810,0.0,0.0,0.0,18.56,0.69,0.0
20230927:1910,0.0,0.0,0.0,17.2,1.03,0.0
20230927:2010,0.0,0.0,0.0,15.4,1.45,0.0
20230927:2110,0.0,0.0,0.0,15.14,1.1,0.0
20230927:2210,0.0,0.0,0.0,15.61,0.83,0.0
20230927:2310,0.0,0.0,0.0,13.96,1.1,0.0
20230928:0010,0.0,0.0,0.0,13.05,1.17,0.0
20230928:0110,0.0,0.0,0.0,14.02,0.76,0.0
20230928:0210,0.0,0.0,0.0,13.93,0.34,0.0
20230928:0310,0.0,0.0,0.0,13.33,0.97,0.0
20230928:0410,0.0,0.0,0.0,10.65,1.45,0.0
20230928:0510,0.0,0.0,0.0,9.9,1.66,0.0
20230928:0610,507.3,15.14,9.51,10.4,1.24,0.0
20230928:0710,23275.99,270.29,18.63,13.11,0.97,0.0
20230928:0810,20822.8,247.25,26.76,14.99,0.9,0.0
20230928:0910,28762.31,340.15,33.27,17.45,0.9,0.0
20230928:1010,50894.47,609.27,37.42,19.8,0.97,0.0
20230928:1110,44058.2,533.59,38.59,21.42,1.1,0.0
20230928:1210,31259.29,394.9,36.55,22.48,1.03,0.0
20230928:1310,15321.53,230.73,31.67,23.09,0.9,0.0
20230928:1410,7637.27,105.89,24.64,23.33,0.76,0.0
20230928:1510,5644.38,82.36,16.18,23.17,0.76,0.0
20230928:1610,1926.67,36.2,6.87,22.36,0.9,0.0
20230928:1710,0.0,0.0,0.0,20.82,1.66,0.0
20230928:1810,0.0,0.0,0.0,18.99,1.86,0.0
20230928:1910,0.0,0.0,0.0,17.54,1.59,0.0
20230928:2010,0.0,0.0,0.0,16.59,1.93,0.0
20230928:2110,0.0,0.0,0.0,15.85,2.0,0.0
20230928:2210,0.0,0.0,0.0,14.79,1.93,0.0
20230928:2310,0.0,0.0,0.0,14.05,1.86,0.0
20230929:0010,0.0,0.0,0.0,13.31,1.79,0.0
20230929:0110,0.0,0.0,0.0,11.38,1.86,0.0
20230929:0210,0.0,0.0,0.0,10.96,1.93,0.0
20230929:0310,0.0,0.0,0.0,10.6,1.93,0.0
20230929:0410,0.0,0.0,0.0,10.25,1.86,0.0
20230929:0510,0.0,0.0,0.0,9.91,1.79,0.0
20230929:0610,12994.36,156.28,9.26,10.19,1.59,0.0
20230929:0710,23665.81,274.22,18.36,13.49,1.45,0.0
20230929:0810,39833.2,459.58,26.46,16.18,1.72,0.0
20230929:0910,56135.15,658.11,32.93,18.57,2.14,0.0
20230929:1010,48518.17,573.12,37.06,20.6,2.41,0.0
20230929:1110,41802.59,500.65,38.2,21.9,2.55,0.0
20230929:1210,23240.75,285.58,36.15,22.95,2.55,0.0
20230929:1310,13458.94,172.91,31.28,23.62,2.55,0.0
20230929:1410,11407.31,149.34,24.26,23.89,2.55,0.0
20230929:1510,7641.54,105.89,15.82,23.85,2.34,0.0
20230929:1610,1587.05,31.68,6.52,22.78,1.79,0.0
20230929:1710,0.0,0.0,0.0,20.98,1.93,0.0
20230929:1810,0.0,0.0,0.0,19.88,2.41,0.0
20230929:1910,0.0,0.0,0.0,18.5,2.48,0.0
20230929:2010,0.0,0.0,0.0,17.96,3.03,0.0
20230929:2110,0.0,0.0,0.0,17.42,3.17,0.0
20230929:2210,0.0,0.0,0.0,16.64,3.1,0.0
20230929:2310,0.0,0.0,0.0,16.31,2.9,0.0
20230930:0010,0.0,0.0,0.0,15.96,2.76,0.0
20230930:0110,0.0,0.0,0.0,15.54,2.62,0.0
20230930:0210,0.0,0.0,0.0,15.63,2.48,0.0
20230930:0310,0.0,0.0,0.0,15.58,2.41,0.0
20230930:0410,0.0,0.0,0.0,15.58,2.48,0.0
20230930:0510,0.0,0.0,0.0,15.43,2.55,0.0
20230930:0610,11265.26,140.65,9.01,15.12,2.28,0.0
20230930:0710,5805.65,81.35,18.09,15.03,2.07,0.0
20230930:0810,17865.5,214.06,26.16,15.16,2.07,0.0
20230930:0910,12131.41,152.3,32.6,15.59,1.79,0.0
20230930:1010,27952.76,328.81,36.69,16.51,1.72,0.0
20230930:1110,26334.74,312.93,37.81,17.53,1.79,0.0
20230930:1210,25260.34,303.89,35.75,17.87,1.66,0.0
20230930:1310,19825.28,247.19,30.89,18.6,1.86,0.0
20230930:1410,13697.1,171.96,23.89,18.76,1.79,0.0
20230930:1510,7679.99,104.08,15.45,18.57,1.79,0.0
20230930:1610,1904.24,35.3,6.17,17.99,1.66,0.0
20230930:1710,0.0,0.0,0.0,16.77,1.59,0.0
20230930:1810,0.0,0.0,0.0,15.6,1.72,0.0
20230930:1910,0.0,0.0,0.0,14.26,1.52,0.0
20230930:2010,0.0,0.0,0.0,13.25,1.45,0.0
20230930:2110,0.0,0.0,0.0,12.21,1.24,0.0
20230930:2210,0.0,0.0,0.0,12.1,0.97,0.0
20230930:2310,0.0,0.0,0.0,11.58,1.03,0.0
20231001:0010,0.0,0.0,0.0,10.45,1.45,0.0
20231001:0110,0.0,0.0,0.0,9.89,1.45,0.0
20231001:0210,0.0,0.0,0.0,9.49,1.38,0.0
20231001:0310,0.0,0.0,0.0,9.27,1.31,0.0
20231001:0410,0.0,0.0,0.0,9.12,1.24,0.0
20231001:0510,0.0,0.0,0.0,9.12,1.17,0.0
20231001:0610,13986.53,166.43,8.76,9.32,1.03,0.0
20231001:0710,30527.71,347.12,17.82,10.82,0.55,0.0
20231001:0810,37096.98,426.53,25.86,13.4,0.69,0.0
20231001:0910,46375.76,539.65,32.27,15.59,1.03,0.0
20231001:1010,51906.94,609.38,36.32,17.24,1.52,0.0
20231001:1110,43338.37,513.82,37.42,18.54,2.0,0.0
20231001:1210,29994.78,374.24,35.36,19.56,2.07,0.0
20231001:1310,13804.97,211.47,30.5,20.25,2.0,0.0
20231001:1410,7056.28,97.75,23.51,20.53,1.93,0.0
20231001:1510,6275.57,88.7,15.09,20.45,1.79,0.0
20231001:1610,1819.87,34.39,5.81,19.51,1.31,0.0
20231001:1710,0.0,0.0,0.0,18.14,1.59,0.0
20231001:1810,0.0,0.0,0.0,16.55,1.59,0.0
20231001:1910,0.0,0.0,0.0,15.74,0.83,0.0
20231001:2010,0.0,0.0,0.0,14.69,0.97,0.0
20231001:2110,0.0,0.0,0.0,13.18,1.38,0.0
20231001:2210,0.0,0.0,0.0,12.62,1.72,0.0
20231001:2310,0.0,0.0,0.0,12.16,1.79,0.0
20231002:0010,0.0,0.0,0.0,11.84,1.79,0.0
20231002:0110,0.0,0.0,0.0,11.56,1.79,0.0
20231002:0210,0.0,0.0,0.0,11.18,1.72,0.0
20231002:0310,0.0,0.0,0.0,10.83,1.72,0.0
20231002:0410,0.0,0.0,0.0,10.45,1.66,0.0
20231002:0510,0.0,0.0,0.0,10.13,1.66,0.0
20231002:0610,20793.96,238.1,8.51,9.38,1.52,0.0
20231002:0710,43279.63,491.23,17.55,12.44,1.24,0.0
20231002:0810,52373.65,606.66,25.57,15.41,1.38,0.0
20231002:0910,53375.44,626.89,31.93,17.96,1.59,0.0
20231002:1010,50080.66,594.99,35.95,20.06,1.66,0.0
20231002:1110,41727.83,504.11,37.02,21.67,1.66,0.0
20231002:1210,28888.33,366.52,34.96,22.83,1.66,0.0
20231002:1310,13576.42,209.65,30.11,23.54,1.66,0.0
20231002:1410,8179.81,112.23,23.14,23.78,1.72,0.0
20231002:1510,5796.04,84.17,14.73,23.48,1.66,0.0
20231002:1610,1592.39,31.68,5.46,22.16,1.72,0.0
20231002:1710,0.0,0.0,0.0,20.23,2.14,0.0
20231002:1810,0.0,0.0,0.0,18.55,2.14,0.0
20231002:1910,0.0,0.0,0.0,17.45,2.07,0.0
20231002:2010,0.0,0.0,0.0,16.54,2.21,0.0
20231002:2110,0.0,0.0,0.0,15.85,2.28,0.0
20231002:2210,0.0,0.0,0.0,15.36,2.28,0.0
20231002:2310,0.0,0.0,0.0,14.85,2.14,0.0
20231003:0010,0.0,0.0,0.0,14.33,2.14,0.0
20231003:0110,0.0,0.0,0.0,13.84,2.21,0.0
20231003:0210,0.0,0.0,0.0,13.49,2.21,0.0
20231003:0310,0.0,0.0,0.0,13.19,2.21,0.0
20231003:0410,0.0,0.0,0.0,12.74,2.21,0.0
20231003:0510,0.0,0.0,0.0,12.67,2.21,0.0
20231003:0610,3979.37,59.46,8.26,13.01,2.21,0.0
20231003:0710,18212.6,216.36,17.28,14.87,1.93,0.0
20231003:0810,53557.0,622.54,25.27,17.68,2.14,0.0
20231003:0910,54204.2,637.1,31.6,20.4,2.69,0.0
20231003:1010,50296.39,597.1,35.59,22.72,3.17,0.0
20231003:1110,41157.52,496.87,36.63,24.27,3.66,0.0
20231003:1210,28218.7,360.25,34.56,25.14,4.07,0.0
20231003:1310,18377.08,238.26,29.72,25.46,4.41,0.0
20231003:1410,12402.68,161.1,22.77,25.23,4.76,0.0
20231003:1510,6944.14,97.75,14.38,24.36,4.48,0.0
20231003:1610,1264.51,27.15,5.11,22.48,5.38,0.0
20231003:1710,0.0,0.0,0.0,20.35,5.86,0.0
