Latitude (decimal degrees):	49.445
Longitude (decimal degrees):	11.859
Elevation (m):	379
Radiation database:	PVGIS-SARAH3


Slope: 30 deg. 
Azimuth: 0 deg. 
Nominal power of the PV system (c-Si) (kWp):	142.4
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20230918:1510,4526.9,53.92,19.83,18.07,2.62,0.0
20230918:1610,647.92,15.14,10.44,16.99,1.52,0.0
20230918:1710,0.0,0.0,0.0,16.48,1.72,0.0
20230918:1810,0.0,0.0,0.0,15.78,2.21,0.0
20230918:1910,0.0,0.0,0.0,15.4,2.07,0.0
20230918:2010,0.0,0.0,0.0,15.01,2.28,0.0
20230918:2110,0.0,0.0,0.0,14.82,2.41,0.0
20230918:2210,0.0,0.0,0.0,14.83,2.34,0.0
20230918:2310,0.0,0.0,0.0,14.96,2.34,0.0
20230919:0010,0.0,0.0,0.0,15.16,2.28,0.0
20230919:0110,0.0,0.0,0.0,15.35,2.34,0.0
20230919:0210,0.0,0.0,0.0,15.36,2.48,0.0
20230919:0310,0.0,0.0,0.0,15.27,2.55,0.0
20230919:0410,0.0,0.0,0.0,15.06,2.62,0.0
20230919:0510,102.53,7.57,2.01,14.92,2.9,0.0
20230919:0610,9542.22,99.36,11.7,15.31,3.31,0.0
20230919:0710,27638.42,245.83,20.99,15.43,3.45,0.0
20230919:0810,68061.5,580.81,29.37,16.41,4.21,0.0
20230919:0910,65152.27,559.18,36.21,17.41,4.28,0.0
20230919:1010,21733.09,199.28,40.7,18.19,4.62,0.0
20230919:1110,62665.97,542.31,42.11,18.65,4.34,0.0
20230919:1210,65250.53,566.71,40.15,19.52,4.28,0.0
20230919:1310,72713.71,632.15,35.19,19.68,4.07,0.0
20230919:1410,57301.76,498.13,28.04,20.07,4.28,0.0
20230919:1510,41290.3,369.13,19.47,20.04,4.0,0.0
20230919:1610,13807.1,150.13,10.09,19.43,2.97,0.0
20230919:1710,0.0,0.0,0.0,18.44,2.07,0.0
20230919:1810,0.0,0.0,0.0,17.08,1.52,0.0
20230919:1910,0.0,0.0,0.0,16.09,1.72,0.0
20230919:2010,0.0,0.0,0.0,15.33,1.86,0.0
20230919:2110,0.0,0.0,0.0,14.7,1.93,0.0
20230919:2210,0.0,0.0,0.0,14.23,1.93,0.0
20230919:2310,0.0,0.0,0.0,13.99,1.93,0.0
20230920:0010,0.0,0.0,0.0,13.72,2.0,0.0
20230920:0110,0.0,0.0,0.0,13.58,2.0,0.0
20230920:0210,0.0,0.0,0.0,13.21,1.93,0.0
20230920:0310,0.0,0.0,0.0,12.81,1.86,0.0
20230920:0410,0.0,0.0,0.0,12.67,1.72,0.0
20230920:0510,0.0,1.89,1.78,12.32,1.72,0.0
20230920:0610,19503.1,194.77,11.46,12.59,1.45,0.0
20230920:0710,45448.38,397.68,20.73,14.93,1.66,0.0
20230920:0810,71967.54,628.87,29.08,17.19,1.86,0.0
20230920:0910,88547.17,789.57,35.89,19.03,2.0,0.0
20230920:1010,97636.56,885.68,40.34,20.37,2.07,0.0
20230920:1110,98949.49,902.55,41.72,21.37,2.21,0.0
20230920:1210,92436.11,838.92,39.75,22.19,2.34,0.0
20230920:1310,83064.77,748.46,34.8,22.75,2.34,0.0
20230920:1410,63100.29,563.78,27.66,22.98,2.28,0.0
20230920:1510,41717.5,381.5,19.1,22.87,2.21,0.0
20230920:1610,13261.71,148.13,9.73,22.22,1.79,0.0
20230920:1710,0.0,0.0,0.0,20.68,1.93,0.0
20230920:1810,0.0,0.0,0.0,19.14,2.07,0.0
20230920:1910,0.0,0.0,0.0,17.98,2.07,0.0
20230920:2010,0.0,0.0,0.0,17.17,2.0,0.0
20230920:2110,0.0,0.0,0.0,16.51,1.93,0.0
20230920:2210,0.0,0.0,0.0,15.96,1.72,0.0
20230920:2310,0.0,0.0,0.0,15.58,1.66,0.0
20230921:0010,0.0,0.0,0.0,14.86,1.66,0.0
20230921:0110,0.0,0.0,0.0,14.16,1.59,0.0
20230921:0210,0.0,0.0,0.0,13.54,1.45,0.0
20230921:0310,0.0,0.0,0.0,13.03,1.45,0.0
20230921:0410,0.0,0.0,0.0,12.73,1.45,0.0
20230921:0510,0.0,2.84,1.55,12.48,1.52,0.0
20230921:0610,13895.39,140.11,11.22,12.97,1.24,0.0
20230921:0710,45781.6,404.6,20.47,15.88,0.97,0.0
20230921:0810,68619.71,606.01,28.8,18.56,1.38,0.0
20230921:0910,86066.56,774.51,35.56,20.63,1.79,0.0
20230921:1010,95876.5,876.68,39.98,22.21,2.07,0.0
20230921:1110,97575.33,899.71,41.33,23.46,2.14,0.0
20230921:1210,91104.67,836.0,39.35,24.34,2.28,0.0
20230921:1310,81146.64,737.89,34.41,24.82,2.34,0.0
20230921:1410,63496.16,572.6,27.29,24.97,2.34,0.0
20230921:1510,39565.84,365.86,18.74,24.81,2.21,0.0
20230921:1610,10442.19,118.86,9.37,24.12,1.79,0.0
20230921:1710,0.0,0.0,0.0,22.43,2.0,0.0
20230921:1810,0.0,0.0,0.0,20.87,2.21,0.0
20230921:1910,0.0,0.0,0.0,19.88,2.14,0.0
20230921:2010,0.0,0.0,0.0,19.06,1.93,0.0
20230921:2110,0.0,0.0,0.0,18.09,1.45,0.0
20230921:2210,0.0,0.0,0.0,17.68,2.34,0.0
20230921:2310,0.0,0.0,0.0,17.14,3.31,0.0
20230922:0010,0.0,0.0,0.0,16.61,3.59,0.0
20230922:0110,0.0,0.0,0.0,15.67,2.97,0.0
20230922:0210,0.0,0.0,0.0,15.12,2.9,0.0
20230922:0310,0.0,0.0,0.0,14.63,2.48,0.0
20230922:0410,0.0,0.0,0.0,14.3,2.07,0.0
20230922:0510,0.0,0.0,0.0,14.01,1.52,0.0
20230922:0610,432.9,12.3,10.98,13.99,1.52,0.0
20230922:0710,3678.19,45.41,20.21,13.93,1.79,0.0
20230922:0810,6778.24,72.84,28.51,14.21,2.21,0.0
20230922:0910,10346.78,103.11,35.24,14.33,2.07,0.0
20230922:1010,10116.1,101.22,39.62,14.41,2.0,0.0
20230922:1110,11007.52,108.79,40.94,14.7,2.14,0.0
20230922:1210,11437.57,112.57,38.95,14.95,1.72,0.0
20230922:1310,13798.56,132.44,34.02,15.24,1.52,0.0
20230922:1410,13095.1,126.76,26.91,15.44,1.24,0.0
20230922:1510,4684.96,54.87,18.37,15.57,1.17,0.0
20230922:1610,1873.98,28.38,9.01,15.24,1.17,0.0
20230922:1710,0.0,0.0,0.0,14.51,1.52,0.0
20230922:1810,0.0,0.0,0.0,13.99,1.72,0.0
20230922:1910,0.0,0.0,0.0,12.86,1.86,0.0
20230922:2010,0.0,0.0,0.0,12.52,2.0,0.0
20230922:2110,0.0,0.0,0.0,12.26,2.07,0.0
20230922:2210,0.0,0.0,0.0,12.11,2.07,0.0
20230922:2310,0.0,0.0,0.0,12.02,2.07,0.0
20230923:0010,0.0,0.0,0.0,11.81,2.07,0.0
20230923:0110,0.0,0.0,0.0,11.68,1.86,0.0
20230923:0210,0.0,0.0,0.0,11.33,1.93,0.0
20230923:0310,0.0,0.0,0.0,11.09,1.93,0.0
20230923:0410,0.0,0.0,0.0,10.59,1.93,0.0
20230923:0510,0.0,0.0,0.0,10.38,1.93,0.0
20230923:0610,18853.76,187.15,10.74,10.64,1.86,0.0
20230923:0710,30334.05,263.4,19.95,10.84,2.62,0.0
20230923:0810,63266.9,531.09,28.22,11.37,2.97,0.0
20230923:0910,41714.66,355.63,34.91,12.43,3.17,0.0
20230923:1010,66213.15,563.62,39.25,13.91,3.17,0.0
20230923:1110,83967.58,723.16,40.55,14.62,3.03,0.0
20230923:1210,74248.78,638.96,38.55,15.22,2.83,0.0
20230923:1310,40007.28,347.11,33.63,15.63,2.83,0.0
20230923:1410,13348.58,128.65,26.53,15.76,2.97,0.0
20230923:1510,10642.98,106.09,18.0,15.63,2.97,0.0
20230923:1610,11984.38,132.46,8.66,15.15,2.48,0.0
20230923:1710,0.0,0.0,0.0,14.49,1.52,0.0
20230923:1810,0.0,0.0,0.0,13.54,1.17,0.0
20230923:1910,0.0,0.0,0.0,12.69,1.31,0.0
20230923:2010,0.0,0.0,0.0,11.93,1.66,0.0
20230923:2110,0.0,0.0,0.0,11.13,1.72,0.0
20230923:2210,0.0,0.0,0.0,10.55,1.79,0.0
20230923:2310,0.0,0.0,0.0,10.21,1.72,0.0
20230924:0010,0.0,0.0,0.0,9.66,1.66,0.0
20230924:0110,0.0,0.0,0.0,9.04,1.66,0.0
20230924:0210,0.0,0.0,0.0,8.48,1.59,0.0
20230924:0310,0.0,0.0,0.0,7.95,1.52,0.0
20230924:0410,0.0,0.0,0.0,7.48,1.38,0.0
20230924:0510,0.0,0.0,0.0,7.26,1.31,0.0
20230924:0610,14879.38,146.58,10.49,7.53,1.1,0.0
20230924:0710,39262.53,338.32,19.69,9.85,0.9,0.0
20230924:0810,68903.09,592.87,27.93,12.12,0.97,0.0
20230924:0910,90489.5,799.25,34.58,14.02,1.1,0.0
20230924:1010,88280.88,777.21,38.89,15.49,1.79,0.0
20230924:1110,63694.1,555.22,40.16,16.41,1.79,0.0
20230924:1210,71409.33,624.54,38.15,16.91,1.93,0.0
20230924:1310,53006.98,461.55,33.23,17.14,1.93,0.0
20230924:1410,53862.8,468.46,26.15,16.84,1.86,0.0
20230924:1510,38064.94,340.74,17.64,16.86,1.79,0.0
20230924:1610,11138.53,125.05,8.3,16.41,1.52,0.0
20230924:1710,0.0,0.0,0.0,15.19,1.66,0.0
20230924:1810,0.0,0.0,0.0,13.8,1.86,0.0
20230924:1910,0.0,0.0,0.0,12.92,2.0,0.0
20230924:2010,0.0,0.0,0.0,12.28,2.21,0.0
20230924:2110,0.0,0.0,0.0,11.57,2.28,0.0
20230924:2210,0.0,0.0,0.0,11.03,2.28,0.0
20230924:2310,0.0,0.0,0.0,10.55,2.28,0.0
20230925:0010,0.0,0.0,0.0,10.12,2.21,0.0
20230925:0110,0.0,0.0,0.0,9.79,2.28,0.0
20230925:0210,0.0,0.0,0.0,9.54,2.34,0.0
20230925:0310,0.0,0.0,0.0,9.35,2.34,0.0
20230925:0410,0.0,0.0,0.0,9.17,2.14,0.0
20230925:0510,0.0,0.0,0.0,9.0,2.0,0.0
20230925:0610,18237.17,180.67,10.25,9.32,1.79,0.0
20230925:0710,48505.71,415.65,19.43,10.83,1.93,0.0
20230925:0810,73686.3,629.01,27.64,13.01,2.21,0.0
20230925:0910,91480.61,796.24,34.26,14.98,2.41,0.0
20230925:1010,100812.08,893.08,38.52,16.56,2.48,0.0
20230925:1110,100760.82,900.04,39.77,17.75,2.41,0.0
20230925:1210,95668.59,854.96,37.75,18.76,2.34,0.0
20230925:1310,83453.52,739.68,32.84,19.36,2.28,0.0
20230925:1410,65210.66,574.89,25.77,19.65,2.07,0.0
20230925:1510,38107.66,345.83,17.27,19.56,1.86,0.0
20230925:1610,10492.03,120.85,7.94,18.91,1.38,0.0
20230925:1710,0.0,0.0,0.0,17.46,1.72,0.0
20230925:1810,0.0,0.0,0.0,15.88,1.93,0.0
20230925:1910,0.0,0.0,0.0,15.16,1.86,0.0
20230925:2010,0.0,0.0,0.0,14.22,1.79,0.0
20230925:2110,0.0,0.0,0.0,13.6,1.86,0.0
20230925:2210,0.0,0.0,0.0,12.86,1.79,0.0
20230925:2310,0.0,0.0,0.0,12.33,1.86,0.0
20230926:0010,0.0,0.0,0.0,11.97,1.93,0.0
20230926:0110,0.0,0.0,0.0,11.64,1.86,0.0
20230926:0210,0.0,0.0,0.0,11.38,1.79,0.0
20230926:0310,0.0,0.0,0.0,10.15,1.72,0.0
20230926:0410,0.0,0.0,0.0,9.69,1.72,0.0
20230926:0510,0.0,0.0,0.0,9.41,1.72,0.0
20230926:0610,16133.92,161.35,10.0,9.86,1.45,0.0
20230926:0710,44935.74,392.45,19.16,12.96,0.83,0.0
20230926:0810,67847.9,593.1,27.35,15.52,0.97,0.0
20230926:0910,84834.8,758.78,33.93,17.6,1.1,0.0
20230926:1010,94670.37,866.43,38.16,19.13,1.03,0.0
20230926:1110,95454.99,881.2,39.37,20.34,1.03,0.0
20230926:1210,90805.63,834.46,37.35,21.29,1.17,0.0
20230926:1310,80624.03,732.81,32.45,21.89,1.24,0.0
20230926:1410,61469.81,552.64,25.39,22.16,1.24,0.0
20230926:1510,35844.93,331.52,16.91,22.05,1.1,0.0
20230926:1610,8992.56,107.04,7.58,21.5,0.62,0.0
20230926:1710,0.0,0.0,0.0,20.78,0.21,0.0
20230926:1810,0.0,0.0,0.0,19.78,0.34,0.0
20230926:1910,0.0,0.0,0.0,16.71,1.17,0.0
20230926:2010,0.0,0.0,0.0,15.64,1.24,0.0
20230926:2110,0.0,0.0,0.0,14.97,1.17,0.0
20230926:2210,0.0,0.0,0.0,14.42,1.1,0.0
20230926:2310,0.0,0.0,0.0,13.93,1.03,0.0
20230927:0010,0.0,0.0,0.0,14.06,0.83,0.0
20230927:0110,0.0,0.0,0.0,14.46,0.48,0.0
20230927:0210,0.0,0.0,0.0,14.16,0.21,0.0
20230927:0310,0.0,0.0,0.0,13.93,0.28,0.0
20230927:0410,0.0,0.0,0.0,13.47,0.62,0.0
20230927:0510,0.0,0.0,0.0,13.2,0.41,0.0
20230927:0610,8395.9,89.65,9.76,13.1,0.28,0.0
20230927:0710,19320.83,178.14,18.9,13.97,0.14,0.0
20230927:0810,53906.94,474.15,27.05,16.51,0.41,0.0
20230927:0910,49545.23,438.57,33.6,18.53,0.83,0.0
20230927:1010,88456.03,803.99,37.79,20.15,1.31,0.0
20230927:1110,95845.17,871.7,38.98,21.29,2.14,0.0
20230927:1210,92426.14,832.98,36.95,22.2,2.83,0.0
20230927:1310,80984.3,723.85,32.06,22.34,2.69,0.0
20230927:1410,61169.34,543.76,25.02,22.32,2.48,0.0
20230927:1510,35436.24,326.29,16.54,22.0,2.07,0.0
20230927:1610,8958.38,107.23,7.23,21.16,1.24,0.0
20230927:1710,0.0,0.0,0.0,19.76,1.1,0.0
20230927:1810,0.0,0.0,0.0,18.56,0.69,0.0
20230927:1910,0.0,0.0,0.0,17.2,1.03,0.0
20230927:2010,0.0,0.0,0.0,15.4,1.45,0.0
20230927:2110,0.0,0.0,0.0,15.14,1.1,0.0
20230927:2210,0.0,0.0,0.0,15.61,0.83,0.0
20230927:2310,0.0,0.0,0.0,13.96,1.1,0.0
20230928:0010,0.0,0.0,0.0,13.05,1.17,0.0
20230928:0110,0.0,0.0,0.0,14.02,0.76,0.0
20230928:0210,0.0,0.0,0.0,13.93,0.34,0.0
20230928:0310,0.0,0.0,0.0,13.33,0.97,0.0
20230928:0410,0.0,0.0,0.0,10.65,1.45,0.0
20230928:0510,0.0,0.0,0.0,9.9,1.66,0.0
20230928:0610,676.4,15.14,9.51,10.4,1.24,0.0
20230928:0710,25305.9,226.3,18.63,13.11,0.97,0.0
20230928:0810,27224.03,243.0,26.76,14.99,0.9,0.0
20230928:0910,40361.86,356.83,33.27,17.45,0.9,0.0
20230928:1010,90039.52,823.86,37.42,19.8,0.97,0.0
20230928:1110,95462.11,885.44,38.59,21.42,1.1,0.0
20230928:1210,89637.95,830.48,36.55,22.48,1.03,0.0
20230928:1310,79819.47,734.1,31.67,23.09,0.9,0.0
20230928:1410,60626.8,551.65,24.64,23.33,0.76,0.0
20230928:1510,35085.94,327.9,16.18,23.17,0.76,0.0
20230928:1610,10067.68,122.76,6.87,22.36,0.9,0.0
20230928:1710,0.0,0.0,0.0,20.82,1.66,0.0
20230928:1810,0.0,0.0,0.0,18.99,1.86,0.0
20230928:1910,0.0,0.0,0.0,17.54,1.59,0.0
20230928:2010,0.0,0.0,0.0,16.59,1.93,0.0
20230928:2110,0.0,0.0,0.0,15.85,2.0,0.0
20230928:2210,0.0,0.0,0.0,14.79,1.93,0.0
20230928:2310,0.0,0.0,0.0,14.05,1.86,0.0
20230929:0010,0.0,0.0,0.0,13.31,1.79,0.0
20230929:0110,0.0,0.0,0.0,11.38,1.86,0.0
20230929:0210,0.0,0.0,0.0,10.96,1.93,0.0
20230929:0310,0.0,0.0,0.0,10.6,1.93,0.0
20230929:0410,0.0,0.0,0.0,10.25,1.86,0.0
20230929:0510,0.0,0.0,0.0,9.91,1.79,0.0
20230929:0610,9535.1,99.54,9.26,10.19,1.59,0.0
20230929:0710,25502.42,227.89,18.36,13.49,1.45,0.0
20230929:0810,50584.75,438.49,26.46,16.18,1.72,0.0
20230929:0910,85262.0,754.4,32.93,18.57,2.14,0.0
20230929:1010,85887.14,767.5,37.06,20.6,2.41,0.0
20230929:1110,89491.28,806.69,38.2,21.9,2.55,0.0
20230929:1210,37202.0,335.67,36.15,22.95,2.55,0.0
20230929:1310,18509.15,177.28,31.28,23.62,2.55,0.0
20230929:1410,48004.46,430.19,24.26,23.89,2.55,0.0
20230929:1510,23319.42,221.26,15.82,23.85,2.34,0.0
20230929:1610,2407.98,35.05,6.52,22.78,1.79,0.0
20230929:1710,0.0,0.0,0.0,20.98,1.93,0.0
20230929:1810,0.0,0.0,0.0,19.88,2.41,0.0
20230929:1910,0.0,0.0,0.0,18.5,2.48,0.0
20230929:2010,0.0,0.0,0.0,17.96,3.03,0.0
20230929:2110,0.0,0.0,0.0,17.42,3.17,0.0
20230929:2210,0.0,0.0,0.0,16.64,3.1,0.0
20230929:2310,0.0,0.0,0.0,16.31,2.9,0.0
20230930:0010,0.0,0.0,0.0,15.96,2.76,0.0
20230930:0110,0.0,0.0,0.0,15.54,2.62,0.0
20230930:0210,0.0,0.0,0.0,15.63,2.48,0.0
20230930:0310,0.0,0.0,0.0,15.58,2.41,0.0
20230930:0410,0.0,0.0,0.0,15.58,2.48,0.0
20230930:0510,0.0,0.0,0.0,15.43,2.55,0.0
20230930:0610,8467.1,91.76,9.01,15.12,2.28,0.0
20230930:0710,7740.86,81.35,18.09,15.03,2.07,0.0
20230930:0810,23508.82,211.64,26.16,15.16,2.07,0.0
20230930:0910,16175.22,152.3,32.6,15.59,1.79,0.0
20230930:1010,41096.64,359.96,36.69,16.51,1.72,0.0
20230930:1110,39963.14,352.13,37.81,17.53,1.79,0.0
20230930:1210,43144.35,379.64,35.75,17.87,1.66,0.0
20230930:1310,39706.82,350.56,30.89,18.6,1.86,0.0
20230930:1410,30083.42,269.85,23.89,18.76,1.79,0.0
20230930:1510,14846.62,143.82,15.45,18.57,1.79,0.0
20230930:1610,3888.94,51.32,6.17,17.99,1.66,0.0
20230930:1710,0.0,0.0,0.0,16.77,1.59,0.0
20230930:1810,0.0,0.0,0.0,15.6,1.72,0.0
20230930:1910,0.0,0.0,0.0,14.26,1.52,0.0
20230930:2010,0.0,0.0,0.0,13.25,1.45,0.0
20230930:2110,0.0,0.0,0.0,12.21,1.24,0.0
20230930:2210,0.0,0.0,0.0,12.1,0.97,0.0
20230930:2310,0.0,0.0,0.0,11.58,1.03,0.0
20231001:0010,0.0,0.0,0.0,10.45,1.45,0.0
20231001:0110,0.0,0.0,0.0,9.89,1.45,0.0
20231001:0210,0.0,0.0,0.0,9.49,1.38,0.0
20231001:0310,0.0,0.0,0.0,9.27,1.31,0.0
20231001:0410,0.0,0.0,0.0,9.12,1.24,0.0
20231001:0510,0.0,0.0,0.0,9.12,1.17,0.0
20231001:0610,9734.46,101.77,8.76,9.32,1.03,0.0
20231001:0710,31461.86,275.51,17.82,10.82,0.55,0.0
20231001:0810,47514.61,410.37,25.86,13.4,0.69,0.0
20231001:0910,69603.7,608.87,32.27,15.59,1.03,0.0
20231001:1010,94607.71,848.2,36.32,17.24,1.52,0.0
20231001:1110,97324.7,874.6,37.42,18.54,2.0,0.0
20231001:1210,90724.46,812.77,35.36,19.56,2.07,0.0
20231001:1310,80417.55,716.17,30.5,20.25,2.0,0.0
20231001:1410,60381.87,534.63,23.51,20.53,1.93,0.0
20231001:1510,29499.58,273.01,15.09,20.45,1.79,0.0
20231001:1610,6003.58,77.0,5.81,19.51,1.31,0.0
20231001:1710,0.0,0.0,0.0,18.14,1.59,0.0
20231001:1810,0.0,0.0,0.0,16.55,1.59,0.0
20231001:1910,0.0,0.0,0.0,15.74,0.83,0.0
20231001:2010,0.0,0.0,0.0,14.69,0.97,0.0
20231001:2110,0.0,0.0,0.0,13.18,1.38,0.0
20231001:2210,0.0,0.0,0.0,12.62,1.72,0.0
20231001:2310,0.0,0.0,0.0,12.16,1.79,0.0
20231002:0010,0.0,0.0,0.0,11.84,1.79,0.0
20231002:0110,0.0,0.0,0.0,11.56,1.79,0.0
20231002:0210,0.0,0.0,0.0,11.18,1.72,0.0
20231002:0310,0.0,0.0,0.0,10.83,1.72,0.0
20231002:0410,0.0,0.0,0.0,10.45,1.66,0.0
20231002:0510,0.0,0.0,0.0,10.13,1.66,0.0
20231002:0610,12509.84,128.54,8.51,9.38,1.52,0.0
20231002:0710,42129.04,366.61,17.55,12.44,1.24,0.0
20231002:0810,66506.5,577.44,25.57,15.41,1.38,0.0
20231002:0910,81801.68,725.07,31.93,17.96,1.59,0.0
20231002:1010,91393.74,827.25,35.95,20.06,1.66,0.0
20231002:1110,93531.17,856.57,37.02,21.67,1.66,0.0
20231002:1210,84578.48,771.57,34.96,22.83,1.66,0.0
20231002:1310,76448.86,693.76,30.11,23.54,1.66,0.0
20231002:1410,55432.05,499.3,23.14,23.78,1.72,0.0
20231002:1510,29365.73,276.24,14.73,23.48,1.66,0.0
20231002:1610,5228.93,71.37,5.46,22.16,1.72,0.0
20231002:1710,0.0,0.0,0.0,20.23,2.14,0.0
20231002:1810,0.0,0.0,0.0,18.55,2.14,0.0
20231002:1910,0.0,0.0,0.0,17.45,2.07,0.0
20231002:2010,0.0,0.0,0.0,16.54,2.21,0.0
20231002:2110,0.0,0.0,0.0,15.85,2.28,0.0
20231002:2210,0.0,0.0,0.0,15.36,2.28,0.0
20231002:2310,0.0,0.0,0.0,14.85,2.14,0.0
20231003:0010,0.0,0.0,0.0,14.33,2.14,0.0
20231003:0110,0.0,0.0,0.0,13.84,2.21,0.0
20231003:0210,0.0,0.0,0.0,13.49,2.21,0.0
20231003:0310,0.0,0.0,0.0,13.19,2.21,0.0
20231003:0410,0.0,0.0,0.0,12.74,2.21,0.0
20231003:0510,0.0,0.0,0.0,12.67,2.21,0.0
20231003:0610,4186.56,50.65,8.26,13.01,2.21,0.0
20231003:0710,20502.75,187.62,17.28,14.87,1.93,0.0
20231003:0810,68164.03,594.04,25.27,17.68,2.14,0.0
20231003:0910,83870.75,743.16,31.6,20.4,2.69,0.0
20231003:1010,93422.94,840.82,35.59,22.72,3.17,0.0
20231003:1110,94294.43,852.26,36.63,24.27,3.66,0.0
20231003:1210,87368.1,785.57,34.56,25.14,4.07,0.0
20231003:1310,41093.79,369.52,29.72,25.46,4.41,0.0
20231003:1410,26450.8,244.5,22.77,25.23,4.76,0.0
20231003:1510,17237.52,168.17,14.38,24.36,4.48,0.0
20231003:1610,5664.67,78.87,5.11,22.48,5.38,0.0
20231003:1710,0.0,0.0,0.0,20.35,5.86,0.0
20231003:1810,0.0,0.0,0.0,17.86,6.48,0.0
20231003:1910,0.0,0.0,0.0,16.07,5.03,0.0
20231003:2010,0.0,0.0,0.0,14.83,4.41,0.0
20231003:2110,0.0,0.0,0.0,14.01,4.41,0.0
20231003:2210,0.0,0.0,0.0,13.19,4.14,0.0
20231003:2310,0.0,0.0,0.0,12.65,3.52,0.0
20231004:0010,0.0,0.0,0.0,12.23,2.83,0.0
20231004:0110,0.0,0.0,0.0,11.99,2.62,0.0
20231004:0210,0.0,0.0,0.0,11.95,2.69,0.0
20231004:0310,0.0,0.0,0.0,12.07,2.48,0.0
20231004:0410,0.0,0.0,0.0,11.87,2.48,0.0
20231004:0510,0.0,0.0,0.0,11.74,2.34,0.0
20231004:0610,13905.36,143.91,8.0,11.64,2.21,0.0
20231004:0710,46584.74,402.01,17.01,11.48,1.72,0.0
20231004:0810,44884.48,380.62,24.96,12.67,3.24,0.0
20231004:0910,64609.73,546.77,31.26,13.82,3.52,0.0
20231004:1010,100373.49,868.48,35.22,14.78,3.52,0.0
20231004:1110,97306.19,844.4,36.25,15.48,3.45,0.0
20231004:1210,77193.62,663.68,34.17,16.12,3.45,0.0
20231004:1310,77657.84,669.11,29.34,16.65,3.31,0.0
20231004:1410,59583.01,514.54,22.4,16.54,2.69,0.0
20231004:1510,22175.95,205.06,14.02,16.28,2.34,0.0
20231004:1610,3296.56,47.09,4.77,15.57,1.59,0.0
20231004:1710,0.0,0.0,0.0,14.41,1.59,0.0
20231004:1810,0.0,0.0,0.0,13.35,1.66,0.0
20231004:1910,0.0,0.0,0.0,12.22,1.38,0.0
20231004:2010,0.0,0.0,0.0,11.29,1.17,0.0
20231004:2110,0.0,0.0,0.0,10.58,1.17,0.0
20231004:2210,0.0,0.0,0.0,9.82,1.17,0.0
20231004:2310,0.0,0.0,0.0,9.27,1.1,0.0
20231005:0010,0.0,0.0,0.0,8.41,1.31,0.0
20231005:0110,0.0,0.0,0.0,7.88,1.45,0.0
20231005:0210,0.0,0.0,0.0,7.57,1.59,0.0
20231005:0310,0.0,0.0,0.0,7.41,1.66,0.0
20231005:0410,0.0,0.0,0.0,7.54,1.66,0.0
20231005:0510,0.0,0.0,0.0,7.67,1.79,0.0
20231005:0610,8841.62,93.77,7.75,7.91,1.66,0.0
20231005:0710,14262.78,132.91,16.74,9.01,1.24,0.0
20231005:0810,40623.87,346.13,24.66,11.24,1.72,0.0
20231005:0910,74590.54,636.64,30.93,13.08,2.28,0.0
20231005:1010,28638.06,252.37,34.85,14.43,3.31,0.0
20231005:1110,56917.28,487.17,35.86,15.39,3.24,0.0
20231005:1210,44836.06,386.46,33.78,16.01,3.52,0.0
20231005:1310,16643.71,155.97,28.95,16.11,3.45,0.0
20231005:1410,5758.66,64.33,22.03,15.74,3.59,0.0
20231005:1510,3557.15,44.46,13.66,15.06,2.97,0.0
20231005:1610,1402.64,24.09,4.42,14.35,2.28,0.0
20231005:1710,0.0,0.0,0.0,13.58,1.86,0.0
20231005:1810,0.0,0.0,0.0,12.91,1.93,0.0
20231005:1910,0.0,0.0,0.0,11.5,1.66,0.0
20231005:2010,0.0,0.0,0.0,10.72,1.66,0.0
20231005:2110,0.0,0.0,0.0,10.1,1.59,0.0
20231005:2210,0.0,0.0,0.0,9.56,1.45,0.0
20231005:2310,0.0,0.0,0.0,8.97,1.45,0.0
20231006:0010,0.0,0.0,0.0,8.44,1.45,0.0
20231006:0110,0.0,0.0,0.0,7.88,1.45,0.0
20231006:0210,0.0,0.0,0.0,7.27,1.38,0.0
20231006:0310,0.0,0.0,0.0,6.72,1.24,0.0
20231006:0410,0.0,0.0,0.0,6.47,1.24,0.0
20231006:0510,0.0,0.0,0.0,6.46,1.03,0.0
20231006:0610,5048.08,58.17,7.49,7.52,0.76,0.0
20231006:0710,21915.36,194.62,16.46,8.26,0.62,0.0
20231006:0810,33972.37,291.0,24.36,9.41,0.9,0.0
20231006:0910,59845.02,509.06,30.59,10.91,1.03,0.0
20231006:1010,93636.54,820.13,34.48,12.7,1.38,0.0
20231006:1110,76031.63,658.59,35.47,14.45,1.79,0.0
20231006:1210,62462.34,540.85,33.39,15.91,1.86,0.0
20231006:1310,68485.86,595.72,28.57,16.75,1.86,0.0
20231006:1410,54241.58,472.28,21.66,17.12,1.93,0.0
20231006:1510,28329.06,260.37,13.31,17.12,1.86,0.0
20231006:1610,2731.23,42.01,4.08,16.26,1.38,0.0
20231006:1710,0.0,0.0,0.0,14.82,1.79,0.0
20231006:1810,0.0,0.0,0.0,13.61,1.93,0.0
20231006:1910,0.0,0.0,0.0,12.74,1.93,0.0
20231006:2010,0.0,0.0,0.0,12.08,2.07,0.0
20231006:2110,0.0,0.0,0.0,11.5,2.14,0.0
20231006:2210,0.0,0.0,0.0,11.03,2.21,0.0
